step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase,state,q_table_size,epsilon
1736,8.222937864412652,0,3,0,1.7270805698823801,3.3982247029087347,1,19,1,"(2,1,1,0)",1786,0.07588218949708253
1737,2.2194686221820903,3,3,0,0.4154051697990948,1.7057637730270987,2,27,7,"(2,1,1,0)",1787,0.07586829674909698
1738,2.2159987114120456,4,3,0,0.6917071658003818,1.7997125442028301,0,16,16,"(2,1,1,0)",1788,0.07585440400111143
1739,6.212528142672467,3,3,0,1.149093721274703,1.7147824162749714,2,17,1,"(2,1,1,0)",1789,0.07584051125312587
1740,6.2090569265353075,2,1,0,1.8502969011408628,1.0689605312767883,1,31,8,"(2,1,1,0)",1790,0.07582661850514032
1741,3.2055850735744933,4,0,0,0.2634137047762676,0.5667479781080266,0,21,17,"(2,1,1,0)",1791,0.07581272575715477
1742,9.202112594365893,4,2,0,2.5336010348341502,0.3696760409879809,1,21,11,"(2,1,1,0)",1792,0.07579883300916922
1743,6.198639499487278,3,1,0,1.0512500201846693,1.1907026511279932,1,27,2,"(2,1,1,0)",1793,0.07578494026118367
1744,12.1951657995183,4,1,0,0.7071100387188747,1.4249437446256914,3,22,7,"(2,1,1,0)",1794,0.07577104751319812
1745,7.191691505040449,3,1,0,0.5548515520843963,1.0794064605878606,3,33,20,"(2,1,1,0)",1795,0.07575715476521255
1746,4.188216626637029,2,2,0,1.3210337343937004,1.8749490507436435,0,15,12,"(2,1,1,0)",1796,0.075743262017227
1747,6.184741174893124,3,0,0,0.41118616084572085,1.6104698499291836,3,30,22,"(2,1,1,0)",1797,0.07572936926924145
1748,7.181265160395561,4,3,0,0.04240058496571239,0.7209517157828083,1,20,23,"(2,1,1,0)",1798,0.0757154765212559
1749,9.177788593732883,4,0,0,0.2930999938850425,0.27361322172856695,0,18,6,"(2,1,1,0)",1799,0.07570158377327035
1750,8.174311485495318,3,2,0,0.2849640564704485,0.4676583311763884,1,24,21,"(2,1,1,0)",1800,0.0756876910252848
1751,10.170833846274736,4,0,0,0.3407931351221901,0.5653917009916851,2,15,12,"(2,1,1,0)",1801,0.07567379827729925
1752,5.167355686664631,4,3,0,0.16030231533121247,2.2905917944648992,1,15,6,"(2,1,1,0)",1802,0.0756599055293137
1753,8.163877017260083,3,1,0,0.005067977815645205,4.455290914510687,3,18,18,"(2,1,1,0)",1803,0.07564601278132815
1754,5.160397848657718,4,2,0,0.6281868260452682,0.2785747008981179,1,32,22,"(2,1,1,0)",1804,0.0756321200333426
1755,3.156918191455691,1,1,0,1.2726959778630729,0.7990999256214599,3,21,8,"(2,1,1,0)",1805,0.07561822728535705
1756,9.153438056253638,2,2,0,0.504101068149142,0.06579480204030366,1,25,11,"(2,1,1,0)",1806,0.07560433453737149
1757,9.149957453652656,5,0,0,0.11103006252393398,0.34111036492297964,3,33,2,"(2,1,1,0)",1807,0.07559044178938594
1758,3.1464763942552643,6,1,0,0.003867965443190794,0.7381259747972516,2,15,18,"(2,1,1,0)",1808,0.07557654904140039
1759,4.142994888665372,2,2,0,0.04382918598923783,0.5247293669490635,2,33,15,"(2,1,1,0)",1809,0.07556265629341484
1760,4.13951294748825,2,0,0,1.7901961502946364,2.2246817601449895,0,34,23,"(2,1,1,0)",1810,0.07554876354542929
1761,7.136030581330497,2,0,0,1.0044400990059812,0.13940617804938718,1,19,10,"(2,1,1,0)",1811,0.07553487079744374
1762,5.1325478008,1,0,0,0.13868002289359044,2.3306685206155286,1,15,20,"(2,1,1,0)",1812,0.07552097804945819
1763,7.129064616505916,2,0,0,0.28532776768073054,1.5787432901768494,3,22,22,"(2,1,1,0)",1813,0.07550708530147263
1764,6.125581039058627,2,3,0,0.7943105721524245,1.2807978761420749,3,19,0,"(2,1,1,0)",1814,0.07549319255348708
1765,8.122097079069713,5,1,0,0.20207051779818005,1.226934666719759,0,24,15,"(2,1,1,0)",1815,0.07547929980550153
1766,7.118612747151924,3,0,0,0.14491159661750985,1.4650721181217896,0,20,5,"(2,1,1,0)",1816,0.07546540705751598
1767,4.115128053919134,1,2,0,0.4409545499307983,3.509265682729706,3,21,15,"(2,1,1,0)",1817,0.07545151430953043
1768,9.111643009986327,3,1,0,3.4695142997763173,1.20521105608955,3,15,19,"(2,1,1,0)",1818,0.07543762156154488
1769,4.108157625969551,3,0,0,0.32581058923244477,2.0090344883971394,1,20,7,"(2,1,1,0)",1819,0.07542372881355933
1770,5.1046719124858875,3,0,0,0.396110795327826,0.14521798960664342,0,29,1,"(2,1,1,0)",1820,0.07540983606557378
1771,11.101185880153427,2,0,0,0.08556017729259723,1.418120383953882,1,29,13,"(2,1,1,0)",1821,0.07539594331758823
1772,4.097699539591227,4,3,0,0.5333194672934419,1.3452551986648813,0,28,1,"(2,1,1,0)",1822,0.07538205056960268
1773,9.094212901419285,2,0,0,1.1367984428262148,7.238052210196372,2,17,3,"(2,1,1,0)",1823,0.07536815782161713
1774,5.090725976258508,3,0,0,0.49508049676555,0.5625113665272271,3,34,17,"(2,1,1,0)",1824,0.07535426507363156
1775,6.087238774730672,1,1,0,2.233437802195385,0.03867477904645895,0,19,11,"(2,1,1,0)",1825,0.07534037232564601
1776,8.0837513074584,3,1,0,1.0035192839167566,4.449090804203097,3,21,11,"(2,1,1,0)",1826,0.07532647957766046
1777,5.08026358506512,3,1,0,0.5241672357110936,1.3139869256478893,3,18,1,"(2,1,1,0)",1827,0.07531258682967491
1778,5.07677561817504,2,0,0,0.3858574961248536,0.279720279264892,2,30,4,"(2,1,1,0)",1828,0.07529869408168936
1779,5.073287417413113,1,1,0,0.9297411603614325,0.21418422658943376,2,26,0,"(2,1,1,0)",1829,0.07528480133370381
1780,7.069798993405002,2,0,0,0.044745009202953406,6.683973622952397,0,26,17,"(2,1,1,0)",1830,0.07527090858571825
1781,6.066310356777053,2,0,0,2.360343458221505,0.8409660505444739,3,17,3,"(2,1,1,0)",1831,0.0752570158377327
1782,8.062821518156257,4,1,0,0.7445561554789799,1.4371109398790518,3,28,4,"(2,1,1,0)",1832,0.07524312308974715
1783,4.059332488170222,3,1,0,0.9852287813688415,0.6645854612797771,3,32,12,"(2,1,1,0)",1833,0.0752292303417616
1784,8.055843277447138,6,3,0,2.293902007082311,0.032947951633795984,1,15,24,"(2,1,1,0)",1834,0.07521533759377605
1785,8.052353896615745,4,1,0,1.1595904339165257,2.654731566034715,1,27,1,"(2,1,1,0)",1835,0.0752014448457905
1786,8.048864356305307,6,1,0,0.020412802441405135,1.5946172739329771,3,21,10,"(2,1,1,0)",1836,0.07518755209780495
1787,8.045374667145563,4,0,0,0.4397227694738193,1.7435011302640113,2,17,9,"(2,1,1,0)",1837,0.0751736593498194
1788,5.041884839766714,5,0,0,0.11042465822768288,2.07218498662885,1,27,13,"(2,1,1,0)",1838,0.07515976660183385
1789,6.03839488479938,1,0,0,0.32183234026406204,0.2955124171220169,1,27,17,"(2,1,1,0)",1839,0.0751458738538483
1790,6.034904812874567,2,2,0,2.1668331716226534,0.8724682534152391,3,20,20,"(2,1,1,0)",1840,0.07513198110586275
1791,4.031414634623642,3,1,0,0.3078554311594192,1.1355549875459359,2,20,11,"(2,1,1,0)",1841,0.07511808835787719
1792,6.02792436067829,2,0,0,0.13265966040714908,2.58345052548357,3,27,18,"(2,1,1,0)",1842,0.07510419560989164
1793,7.024434001670494,3,0,0,2.4873502956572837,1.8138340379458175,1,21,21,"(2,1,1,0)",1843,0.07509030286190609
1794,8.020943568232493,3,1,0,0.20226279261654678,1.0304467987060586,3,29,6,"(2,1,1,0)",1844,0.07507641011392054
1795,6.017453070996748,4,0,0,0.6566043246517043,0.916851235746322,0,19,20,"(2,1,1,0)",1845,0.07506251736593499
1796,3.0139625205959226,1,0,0,0.16254355058615486,2.655325299295227,2,26,0,"(2,1,1,0)",1846,0.07504862461794944
1797,6.01047192766284,0,0,0,1.0993456307183904,1.4039865826592455,2,20,14,"(2,1,1,0)",1847,0.07503473186996389
1798,6.0069813028304475,4,1,0,0.33650909552002506,7.702882738817786,0,25,1,"(2,1,1,0)",1848,0.07502083912197832
1799,6.003490656731797,4,1,0,0.6725516568180407,0.04828535881591674,3,17,16,"(2,1,1,0)",1849,0.07500694637399277
1800,8.0,2,0,0,0.7712020252830731,2.5993765731319094,2,27,23,"(2,1,1,0)",1850,0.07499305362600722
1801,5.996509343268203,3,0,0,0.20996619923970386,0.2905955811775236,0,20,8,"(2,1,1,0)",1851,0.07497916087802167
1802,3.9930186971695534,3,1,0,0.5858075132980777,3.606401133854143,1,16,7,"(2,1,1,0)",1852,0.07496526813003612
1803,5.989528072337161,3,1,0,1.0433674383724556,0.5786614457236595,3,16,8,"(2,1,1,0)",1853,0.07495137538205057
1804,3.986037479404077,5,0,0,0.7686529608441439,0.5006260478922506,1,32,6,"(2,1,1,0)",1854,0.07493748263406502
1805,1.9825469290032525,4,0,0,0.415873361280958,1.331069193920054,0,16,11,"(2,1,1,0)",1855,0.07492358988607947
1806,6.979056431767508,2,1,0,0.11414805603210967,1.0840000494269915,0,31,4,"(2,1,1,0)",1856,0.07490969713809392
1807,5.975565998329506,3,2,0,2.3826758685677936,0.6764174086727446,3,22,2,"(2,1,1,0)",1857,0.07489580439010837
1808,7.97207563932171,6,1,0,1.8121500321891588,0.703473948619719,1,18,15,"(2,1,1,0)",1858,0.07488191164212282
1809,6.968585365376359,5,2,0,1.0027097412728894,0.5700116353769367,3,17,21,"(2,1,1,0)",1859,0.07486801889413726
1810,5.965095187125433,3,2,0,1.1538013301227938,0.9639873723072364,1,20,0,"(2,1,1,0)",1860,0.07485412614615171
1811,6.961605115200621,2,2,0,1.7074805224644198,1.8937446605135548,1,16,14,"(2,1,1,0)",1861,0.07484023339816616
1812,3.9581151602332865,2,1,0,0.8717821585572072,1.0832144339036354,3,18,13,"(2,1,1,0)",1862,0.07482634065018061
1813,3.954625332854438,3,1,0,0.902906235956238,1.0622073476623801,1,18,10,"(2,1,1,0)",1863,0.07481244790219506
1814,2.9511356436946943,4,0,0,0.18312805939767182,4.712122220929772,3,29,10,"(2,1,1,0)",1864,0.07479855515420951
1815,8.947646103384253,1,1,0,0.9407782420709867,4.589206576610176,3,20,7,"(2,1,1,0)",1865,0.07478466240622395
1816,4.944156722552862,2,0,0,1.4266872658892977,1.1102210508694432,3,22,18,"(2,1,1,0)",1866,0.0747707696582384
1817,4.940667511829779,4,1,0,2.128214149197478,0.4787497174709074,1,17,11,"(2,1,1,0)",1867,0.07475687691025285
1818,5.937178481843743,3,2,0,0.7544360055835564,0.3093962399303428,1,33,11,"(2,1,1,0)",1868,0.0747429841622673
1819,4.933689643222948,3,1,0,1.1951043641137946,4.067800646836374,0,32,13,"(2,1,1,0)",1869,0.07472909141428175
1820,4.930201006594999,2,0,0,0.3693050120852983,1.1536612502189756,3,30,19,"(2,1,1,0)",1870,0.0747151986662962
1821,9.926712582586887,1,1,0,1.0225907769133242,2.5777247611046796,2,30,11,"(2,1,1,0)",1871,0.07470130591831065
1822,8.92322438182496,7,1,0,1.2735667572913432,1.5878348681957732,3,24,9,"(2,1,1,0)",1872,0.0746874131703251
1823,5.919736414934881,1,1,0,0.33762606763500447,0.44510893163291837,1,18,13,"(2,1,1,0)",1873,0.07467352042233955
1824,5.916248692541601,2,2,0,0.0881746568303553,0.5921675635473789,0,32,0,"(2,1,1,0)",1874,0.074659627674354
1825,3.9127612252693282,3,2,0,0.27664596156767146,4.352245045661286,2,17,12,"(2,1,1,0)",1875,0.07464573492636845
1826,4.909274023741492,2,1,0,1.2544347986235993,1.0789332922252326,0,21,9,"(2,1,1,0)",1876,0.07463184217838288
1827,3.9057870985807153,2,1,0,2.0312197931589675,1.4108021510858562,3,25,12,"(2,1,1,0)",1877,0.07461794943039733
1828,4.902300460408774,5,2,0,0.2777572434648325,0.6447838281471716,2,23,24,"(2,1,1,0)",1878,0.07460405668241178
1829,3.898814119846573,2,0,0,2.250046433312224,1.1549720756114428,1,22,0,"(2,1,1,0)",1879,0.07459016393442623
1830,5.8953280875141125,1,0,0,0.5379455161447624,2.9971291542093463,0,22,6,"(2,1,1,0)",1880,0.07457627118644068
1831,10.89184237403045,5,0,0,3.964758805634874,3.1739407783722813,0,16,11,"(2,1,1,0)",1881,0.07456237843845513
1832,5.888356990013674,6,2,0,0.7234772317616234,1.6502555756112258,1,33,9,"(2,1,1,0)",1882,0.07454848569046958
1833,5.884871946080866,2,0,0,0.13739436388318535,0.8369046893101392,2,23,13,"(2,1,1,0)",1883,0.07453459294248402
1834,5.881387252848076,2,0,0,1.0984644168691877,0.05001761621954711,2,18,15,"(2,1,1,0)",1884,0.07452070019449847
1835,9.877902920930287,3,2,0,0.33010276518483606,0.9404923299118375,1,17,14,"(2,1,1,0)",1885,0.07450680744651292
1836,3.8744189609413735,2,0,0,0.7140725115199262,0.09995522389863447,0,25,8,"(2,1,1,0)",1886,0.07449291469852737
1837,10.870935383494084,3,0,0,0.2439136630836746,0.585818431945095,1,27,1,"(2,1,1,0)",1887,0.07447902195054182
1838,7.867452199200001,2,3,0,1.0227898379211946,0.8591496318234592,3,20,1,"(2,1,1,0)",1888,0.07446512920255627
1839,2.8639694186695035,2,1,0,0.07269268801628478,1.1683668459832492,2,33,4,"(2,1,1,0)",1889,0.07445123645457072
1840,5.86048705251175,4,2,0,0.6579108492954375,3.4653446500044724,2,25,13,"(2,1,1,0)",1890,0.07443734370658517
1841,3.8570051113346286,2,0,0,0.08702746586688848,0.10450463896734558,0,24,9,"(2,1,1,0)",1891,0.07442345095859962
1842,2.853523605744737,1,0,0,1.9458801423555923,0.09743168282161206,2,19,15,"(2,1,1,0)",1892,0.07440955821061407
1843,2.8500425463473453,2,1,0,0.13599555378546754,3.5848214482006555,3,17,2,"(2,1,1,0)",1893,0.07439566546262852
1844,3.8465619437463627,2,2,0,0.3655417386117445,2.5390610030227605,2,21,18,"(2,1,1,0)",1894,0.07438177271464295
1845,10.84308180854431,5,1,0,0.22982254092220955,0.05061720952010839,3,23,15,"(2,1,1,0)",1895,0.0743678799666574
1846,7.839602151342283,3,1,0,1.0188844179684065,3.2494024202711786,2,20,0,"(2,1,1,0)",1896,0.07435398721867185
1847,5.836122982739919,0,2,0,0.05365337797807174,1.4653597912609906,1,27,11,"(2,1,1,0)",1897,0.0743400944706863
1848,5.832644313335369,3,0,0,0.17398851557587697,0.3252438515294436,2,16,14,"(2,1,1,0)",1898,0.07432620172270075
1849,5.829166153725265,0,2,0,0.834563668127281,2.152084664679244,0,19,14,"(2,1,1,0)",1899,0.0743123089747152
1850,6.825688514504684,2,2,0,0.20826994499023127,2.1478040637728237,3,34,4,"(2,1,1,0)",1900,0.07429841622672964
1851,3.8222114062671166,0,1,0,0.9768066256993303,2.7179300685957224,1,18,23,"(2,1,1,0)",1901,0.07428452347874409
1852,9.81873483960444,3,1,0,0.14593395559592623,1.0934609642448485,1,18,21,"(2,1,1,0)",1902,0.07427063073075854
1853,4.815258825106877,1,4,0,0.8548724441376168,0.6614060073953283,3,23,8,"(2,1,1,0)",1903,0.07425673798277299
1854,5.811783373362972,1,0,0,0.505353422160549,2.5896152307496565,0,18,14,"(2,1,1,0)",1904,0.07424284523478744
1855,6.808308494959553,2,0,0,0.019703234221240058,1.1361880461098475,0,20,5,"(2,1,1,0)",1905,0.07422895248680189
1856,5.804834200481701,2,0,0,0.7554204750766994,1.588206185949146,3,18,1,"(2,1,1,0)",1906,0.07421505973881634
1857,6.801360500512723,4,1,0,0.587801712603388,2.225744818609589,1,20,13,"(2,1,1,0)",1907,0.07420116699083079
1858,5.797887405634108,4,1,0,0.30363040788337914,0.7711049926834359,1,28,22,"(2,1,1,0)",1908,0.07418727424284524
1859,3.7944149264255063,0,0,0,1.2926262739207064,0.22569149013032302,3,24,2,"(2,1,1,0)",1909,0.07417338149485969
1860,6.790943073464694,3,0,0,0.45432145003049507,1.020699211684718,2,25,8,"(2,1,1,0)",1910,0.07415948874687414
1861,6.787471857327533,4,0,0,0.6228356201082835,2.168654340218309,0,29,1,"(2,1,1,0)",1911,0.07414559599888858
1862,10.784001288587953,2,0,0,2.469829844421327,1.0374493979344739,3,28,20,"(2,1,1,0)",1912,0.07413170325090303
1863,7.78053137781791,6,0,0,0.9040187187607609,0.9444773733782068,3,24,0,"(2,1,1,0)",1913,0.07411781050291748
1864,4.777062135587349,1,2,0,0.039291361966133594,1.8392495181833908,2,19,16,"(2,1,1,0)",1914,0.07410391775493193
1865,7.773593572464188,2,1,0,1.4314166391009142,0.0256820078659568,3,24,20,"(2,1,1,0)",1915,0.07409002500694638
1866,3.770125699014267,3,4,0,0.15150297036312374,1.9979743963333645,2,24,2,"(2,1,1,0)",1916,0.07407613225896083
1867,6.766658525801334,5,0,0,0.8881792180017435,0.10270359909813682,0,21,21,"(2,1,1,0)",1917,0.07406223951097528
1868,6.763192063386999,1,0,0,1.582703455243542,9.686754358966885,0,21,18,"(2,1,1,0)",1918,0.07404834676298971
1869,11.759726322330707,2,2,0,1.7705224945877935,0.010325040720637647,2,32,5,"(2,1,1,0)",1919,0.07403445401500416
1870,2.7562613131897056,0,3,0,0.13691944403740502,1.4626027130584776,3,17,8,"(2,1,1,0)",1920,0.07402056126701861
1871,3.752797046519015,1,4,0,0.5156833886467831,3.7555993414355924,3,27,9,"(2,1,1,0)",1921,0.07400666851903306
1872,4.7493335328713915,0,0,0,0.4599472873518499,2.7954303808821366,2,20,11,"(2,1,1,0)",1922,0.07399277577104751
1873,5.745870782797299,4,2,0,0.5163010830788225,1.9702629216417749,2,25,22,"(2,1,1,0)",1923,0.07397888302306196
1874,3.7424088068448746,3,0,0,0.1031661104900791,0.12223489007121144,2,24,14,"(2,1,1,0)",1924,0.07396499027507641
1875,5.738947615559897,1,2,0,0.9332010424721743,1.1699302205612754,2,30,4,"(2,1,1,0)",1925,0.07395109752709086
1876,4.735487219485756,4,1,0,0.7317033455050018,2.4224695395299225,3,30,23,"(2,1,1,0)",1926,0.07393720477910531
1877,6.732027629163416,4,1,0,1.2474928662225082,2.1086966286853865,2,18,10,"(2,1,1,0)",1927,0.07392331203111976
1878,4.728568855131392,0,2,0,2.1377239367309557,1.9350724941847368,2,20,1,"(2,1,1,0)",1928,0.07390941928313421
1879,8.725110907925707,7,1,0,0.33677149540599133,1.9637461984882991,1,30,5,"(2,1,1,0)",1929,0.07389552653514865
1880,3.7216537980798687,7,0,0,0.9617514196569692,3.0695484457571687,2,22,5,"(2,1,1,0)",1930,0.0738816337871631
1881,4.718197536124835,3,0,0,0.6305958353478527,2.2423717359377515,0,15,2,"(2,1,1,0)",1931,0.07386774103917755
1882,4.714742132588977,5,4,0,2.3058470921333565,0.38895262427860045,0,21,14,"(2,1,1,0)",1932,0.073853848291192
1883,7.711287597998054,1,1,0,1.2442813122363139,0.495536654515244,3,32,8,"(2,1,1,0)",1933,0.07383995554320645
1884,3.7078339428751765,4,1,0,0.19572116403345985,0.3320663734590071,2,24,15,"(2,1,1,0)",1934,0.0738260627952209
1885,6.704381177740779,1,1,0,0.2878359901848341,0.7151718339268439,1,16,22,"(2,1,1,0)",1935,0.07381217004723534
1886,6.7009293131125816,1,0,0,0.558760346483199,1.7185470746553715,1,21,2,"(2,1,1,0)",1936,0.07379827729924979
1887,1.697478359505562,1,0,0,0.21101229824944598,2.1555400827554028,3,15,8,"(2,1,1,0)",1937,0.07378438455126424
1888,5.6940283274319246,1,2,0,0.40387023689856383,0.4907376186393907,2,19,16,"(2,1,1,0)",1938,0.07377049180327869
1889,5.690579227401064,3,1,0,0.5574746005158061,1.0720324898518454,2,18,21,"(2,1,1,0)",1939,0.07375659905529314
1890,4.6871310699195385,1,4,0,2.2421164356217873,0.6303744163319511,1,15,20,"(2,1,1,0)",1940,0.07374270630730759
1891,7.683683865491034,2,1,0,0.06035142123093837,0.7626638774443236,1,16,9,"(2,1,1,0)",1941,0.07372881355932204
1892,9.68023762461633,4,1,0,1.3491508953889226,1.068726573023559,2,25,24,"(2,1,1,0)",1942,0.07371492081133649
1893,4.676792357793278,7,1,0,0.5080014001682956,4.123587333092268,1,17,2,"(2,1,1,0)",1943,0.07370102806335094
1894,1.6733480755167558,1,0,0,1.7122521831528463,0.5647910600809843,2,19,8,"(2,1,1,0)",1944,0.07368713531536539
1895,4.669904788278644,2,2,0,0.03904490503380433,6.936849818388955,2,27,10,"(2,1,1,0)",1945,0.07367324256737984
1896,3.6664625065677963,3,3,0,0.663396038991329,0.7796466115472814,2,27,12,"(2,1,1,0)",1946,0.07365934981939427
1897,0.6630212408699948,2,3,0,0.8392609719877587,0.20422871469674453,0,25,9,"(2,1,1,0)",1947,0.07364545707140872
1898,6.659581001667936,3,1,0,2.0650845896507892,1.1245722539323189,2,33,19,"(2,1,1,0)",1948,0.07363156432342317
1899,5.656141799441182,2,2,0,0.6393032247020521,1.762748705360563,1,26,10,"(2,1,1,0)",1949,0.07361767157543762
1900,6.652703644666139,3,0,0,1.4372276990451676,0.19658137978812154,0,20,5,"(2,1,1,0)",1950,0.07360377882745207
1901,6.649266547816026,4,0,0,2.996489244562241,0.5111722646343531,1,27,3,"(2,1,1,0)",1951,0.07358988607946652
1902,2.6458305193608336,5,0,0,0.30509164037061787,0.4991945903359491,3,34,0,"(2,1,1,0)",1952,0.07357599333148097
1903,3.6423955697673005,3,0,0,3.95709132577319,0.5869174945685542,1,17,3,"(2,1,1,0)",1953,0.07356210058349541
1904,1.6389617094988806,1,0,0,0.15472744540285366,0.12959418661530553,0,27,6,"(2,1,1,0)",1954,0.07354820783550986
1905,3.635528949015705,4,3,0,0.924217335740459,0.6215907901817292,3,20,20,"(2,1,1,0)",1955,0.07353431508752431
1906,5.63209729877456,2,0,0,0.8433617691433698,0.5528792577627327,0,27,0,"(2,1,1,0)",1956,0.07352042233953876
1907,2.628666769228846,2,1,0,0.11178917066416588,0.8769530401730583,2,23,4,"(2,1,1,0)",1957,0.07350652959155321
1908,6.62523737082855,3,0,0,0.07492820659734727,8.038245525487163,3,28,16,"(2,1,1,0)",1958,0.07349263684356766
1909,3.621809114020218,0,1,0,0.7373700549981678,0.5022021650482335,3,17,24,"(2,1,1,0)",1959,0.07347874409558211
1910,4.61838200924691,4,2,0,0.4320054854495323,1.5406060592670792,3,30,8,"(2,1,1,0)",1960,0.07346485134759656
1911,5.614956066948185,4,2,0,0.07014805067873192,0.8962535635182204,3,26,0,"(2,1,1,0)",1961,0.07345095859961101
1912,4.611531297560057,4,2,0,1.1156655107374371,1.6726194020768805,2,33,2,"(2,1,1,0)",1962,0.07343706585162546
1913,2.6081077115149647,4,3,0,0.09057494958002162,2.171001175722175,0,19,19,"(2,1,1,0)",1963,0.07342317310363991
1914,4.604685319241748,2,2,0,1.337654321812941,2.6970336699878628,2,18,16,"(2,1,1,0)",1964,0.07340928035565435
1915,6.601264131165606,1,2,0,0.08565071892113653,6.026850137714097,0,21,2,"(2,1,1,0)",1965,0.0733953876076688
1916,4.597844157708071,2,1,0,1.0020080723750868,0.8671426138885027,2,33,14,"(2,1,1,0)",1966,0.07338149485968325
1917,4.594425409286975,1,2,0,1.6325532589332639,0.02333942907049141,0,22,21,"(2,1,1,0)",1967,0.0733676021116977
1918,2.5910078963164196,6,1,0,1.5411403063231983,1.615025963760226,1,30,9,"(2,1,1,0)",1968,0.07335370936371215
1919,0.5875916292067411,5,1,0,1.1090035249148456,0.11245041159123716,2,18,15,"(2,1,1,0)",1969,0.0733398166157266
1920,8.584176618364483,6,1,0,0.16699681276823986,0.3714315173708063,3,16,15,"(2,1,1,0)",1970,0.07332592386774103
1921,3.580762874192357,1,0,0,0.5135357594508435,2.617388319973094,2,27,3,"(2,1,1,0)",1971,0.07331203111975548
