step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase
2125,1.925400783306353,4,2,1,1.2787971532562057,0.19579281976299778,2,36,24
2126,1.922458429986274,10,4,1,2.525990219663499,2.81328962380209,2,37,18
2127,8.91951935904469,4,2,2,1.0343994859702603,0.9015357829405295,3,21,2
2128,4.916583579434521,2,1,1,0.05597239501198158,1.1110158878314116,0,34,10
2129,7.913651100098658,2,2,0,0.02618535745634591,3.3053900447465394,2,36,7
2130,1.9107219299699465,1,4,1,1.8462519234620731,7.889641628739447,1,28,19
2131,1.907796077971142,0,3,5,2.6479107372332877,4.069820545946096,0,20,2
2132,3.9048735530149,3,2,0,1.9330597088642818,0.8622080179442722,2,32,10
2133,8.901954364003737,2,3,0,0.5621565804860034,3.0762079241730063,0,20,25
2134,6.899038519830009,4,2,0,1.301898993991813,0.9928280543201319,2,23,24
2135,3.8961260293758846,3,3,1,0.09718722290197468,1.4477310754250712,3,20,11
2136,3.8932169015133122,5,6,0,1.5200251895839503,0.32827322851858043,3,28,9
2137,1.8903111451040013,2,3,1,0.34456302634366487,4.493797032231686,0,27,9
2138,0.887408768999391,9,2,0,3.2673167451078724,2.602503169316714,1,35,13
2139,7.88450978204062,6,1,2,0.49445907262252475,4.968829638507777,1,31,11
2140,4.881614193058506,4,1,1,0.49733021816603246,0.6324211583047177,3,27,9
2141,6.878722010873517,3,1,0,0.404794018958513,0.3462300409494037,3,29,7
2142,3.875833244295739,2,0,0,1.2045455604939164,4.2246541628941605,1,29,12
2143,8.872947902124858,3,3,0,0.12227133060095834,5.279429533213951,3,30,21
2144,5.870065993150124,2,3,0,0.06598035131253331,0.4716339996693872,2,20,19
2145,4.867187526150334,2,2,1,1.4293672489196454,2.567341034677101,3,35,14
2146,4.864312509893798,3,6,1,3.4938964995485065,0.4509976501777743,0,35,16
2147,0.8614409531383118,4,1,0,1.6338099607347836,0.03661333860746323,3,25,13
2148,3.858572864631137,3,0,3,0.34499394235206643,1.954019924551236,3,38,29
2149,6.855708253108968,3,5,2,0.5395934182004579,7.505551563769952,1,21,7
2150,1.8528471272979077,0,2,1,0.272849085141211,2.2320092320631946,1,36,19
2151,5.849989495913443,4,1,0,1.3827711848515087,1.4014773427767775,0,36,1
2152,7.847135367660414,4,3,0,0.32514216313370936,0.8283943122408162,1,36,5
2153,3.8442847512329896,2,0,2,1.0163982354358125,0.8264002815603927,0,30,13
2154,7.8414376553146425,4,4,1,2.195115014679659,0.7631835989998919,2,22,25
2155,1.8385940885781205,4,2,4,0.871821600847891,0.5866590764458541,1,32,0
2156,6.835754059685422,2,2,0,1.0801617468203544,0.17211459086176495,0,23,22
2157,6.832917577287765,2,1,1,4.1354439283009174,3.5375996508976497,3,39,24
2158,5.83008465002557,2,4,0,0.4613896508539435,0.9471428075303229,0,35,5
2159,4.8272552865284215,4,2,1,1.9159486047338878,0.42419402932311917,0,21,4
2160,0.824429495415054,3,1,0,1.3931334756816163,2.3171022954824387,3,35,27
2161,2.8216072852933163,4,3,1,0.14411667218248508,6.808806693642491,1,39,2
2162,10.818788664760149,3,4,1,5.496958142383484,2.9157889708343037,3,25,25
2163,4.815973642401562,5,2,1,1.403790609809094,0.5323585715526289,2,22,6
2164,1.8131622267925973,3,0,1,0.01684553774436826,1.336614777803979,0,23,26
2165,3.8103544264973177,4,2,1,1.5376724131123423,4.359744076034221,3,36,1
2166,8.807550250068768,1,1,0,0.17249502655702467,0.12992180910201653,2,24,16
2167,4.804749706048958,2,0,0,0.41659611105975897,1.025832188151222,2,33,26
2168,7.801952802968829,1,2,1,0.5139406179717644,1.2268861853631798,1,22,15
2169,1.7991595493482322,6,2,0,0.4448696567089846,1.5065486971234292,2,25,1
2170,4.796369953695903,4,3,2,1.6372007477721413,2.0447770464720514,0,20,19
2171,4.793584024509435,1,2,1,1.6793289431158402,1.701482141128807,2,27,11
2172,5.790801770275251,0,1,0,0.902125185075803,0.44386896581708973,2,20,19
2173,4.788023199468578,5,3,1,1.0044734565612448,1.3486616832675902,3,29,15
2174,8.785248320553427,2,0,2,0.4515691864436743,1.1512119453948992,1,22,17
2175,8.78247714198256,2,1,6,0.028172374007308973,6.6240370980111996,2,32,29
2176,8.779709672197464,4,2,2,0.5201172763659914,3.3949674589922028,0,38,15
2177,3.776945919628338,4,2,1,0.011359768562287967,5.02629671193378,0,34,19
2178,6.774185892694047,2,1,0,2.4011049095897588,3.0916291854839253,0,28,4
2179,5.771429599802114,3,4,0,1.2285619923531086,0.14638742911852642,1,21,23
2180,4.768677049348684,5,0,1,4.651499483372142,1.6064107922774133,1,36,20
2181,4.7659282497185025,1,3,0,0.24242028770101312,3.762503142380429,0,27,16
2182,6.763183209284892,3,0,2,1.2869237799510476,2.237795487738317,2,21,10
2183,3.7604419364097197,7,1,1,0.24979288087743756,3.552672214103081,1,25,13
2184,2.7577044394433794,1,3,3,1.2225870634281855,8.171096163791987,2,37,9
2185,5.754970726724761,5,2,0,0.8122121946631732,0.7105086160997349,2,32,22
2186,2.752240806581227,2,3,0,1.3112074442774677,10.244255466124553,3,20,23
2187,0.7495146873285896,0,3,0,1.5505794498683552,0.32109053371823987,3,29,13
2188,4.746792377271079,1,0,1,0.8878601353118819,6.31533413908277,1,22,11
2189,5.744073884701324,3,2,0,0.81687602579189,0.5366673408525104,2,28,3
2190,4.741359217900325,2,2,0,0.08670641893411797,3.1769544487162897,2,32,0
2191,1.7386483851374275,3,3,2,0.5425837777748616,3.8230591468019344,0,24,25
2192,13.735941394670299,4,1,1,0.43136900701133823,4.1668337878215995,2,25,25
2193,3.7332382547449,2,3,0,1.1788518086309856,1.439366526073864,2,28,3
2194,4.730538973595465,2,0,0,0.38750686231079057,0.46393239435902794,1,31,25
2195,5.727843559444472,2,3,0,0.31733060648074063,3.9744960990039253,1,36,3
2196,2.7251520205026205,0,1,1,2.266038987748577,2.5852738214804045,2,30,15
2197,0.722464364968805,3,1,1,2.115456729130112,0.7456920186363947,2,34,4
2198,4.719780601030089,4,1,0,0.4779709560661437,1.2463586989562936,3,21,15
2199,1.7171007368616849,6,1,1,0.1075383681434742,0.8832016392553459,1,37,7
2200,3.7144247806269215,6,4,1,0.8260037424869716,6.156623297785599,2,33,19
2201,2.7117527404772273,5,2,5,0.7201450243780515,4.070295761203193,0,25,16
2202,2.709084624552099,4,2,4,2.446799011246174,5.353943839137322,3,28,16
2203,5.70642044097908,3,6,3,0.9500671204349356,0.13244761272580086,2,21,19
2204,7.703760197873739,4,4,0,3.4328425811051497,2.7045509257322116,3,36,15
2205,3.701103903339633,3,2,0,0.7924576934267007,0.7785808929238851,2,23,9
2206,3.698451565468298,4,3,0,1.3205864468212805,3.4477814330584033,2,29,10
2207,3.6958031923392163,2,3,1,0.7840367482389415,5.543042715053506,3,27,29
2208,3.6931587920197892,2,3,0,0.4647637265589331,3.630266847981176,2,25,28
2209,7.69051837256532,0,2,1,0.03340783342013619,6.0437938537431934,1,22,22
2210,6.687881942018986,1,0,0,1.8919577431085777,1.2717596826736033,3,26,26
2211,9.685249508411808,2,1,1,2.801366175909879,2.446488290785548,2,29,20
2212,3.6826210797626397,3,3,0,1.5872685915635225,1.6102046873011129,3,36,6
2213,7.679996664078127,1,1,1,0.38153851095202074,4.431051136902871,0,38,28
2214,4.6773762693526955,2,2,0,2.0376239543285757,2.069936576544453,2,35,25
2215,0.6747599035685257,2,4,1,1.1387700786778012,3.093547853776813,0,20,4
2216,5.672147574695517,1,2,0,1.3783990461769027,2.4918710920629734,3,22,8
2217,9.66953929069128,4,4,0,0.08227906039629178,4.953692791661425,1,37,8
2218,6.666935059501095,5,0,1,1.0462546287839085,1.8785271384854816,0,26,28
2219,4.664334889057907,2,2,1,0.9883092547079633,0.2880346228951624,1,24,11
2220,9.661738787282284,4,2,1,1.3004734309546588,7.434446975856034,1,32,18
2221,5.659146762082402,5,1,1,1.772154156291589,2.02946601833357,1,36,23
2222,7.65655882135402,3,1,0,0.6222959712244626,3.8172138569196745,0,27,25
2223,2.653974972980454,1,4,1,0.20206568351432402,2.8410457656742176,3,32,20
2224,8.651395224832553,0,0,0,3.0903485094610748,1.4125385878759773,3,22,20
2225,3.6488195847686797,4,1,1,1.7983873593800295,7.554889264594192,3,36,6
2226,5.6462480606346785,6,1,0,0.9327970454700234,3.2998946643165343,0,30,12
2227,3.6436806602638594,1,2,0,0.5253306874439023,0.6583387261589395,0,38,0
2228,4.641117391476967,4,3,3,4.960019318438569,13.689513774755596,1,25,16
2229,2.6385582620821646,4,4,0,0.11773987262477213,22.236767814167763,2,37,26
2230,8.636003279875004,5,1,1,3.2729534364929713,0.8545195394827442,0,32,7
2231,7.6334524526384016,3,2,3,0.6213128154901227,10.530601204341622,0,21,17
2232,1.6309057881426232,2,2,1,0.1222046665728187,2.4017803629580166,0,39,20
2233,6.628363294145248,0,0,2,0.5720440159271493,0.5121085447395567,2,23,24
2234,7.6258249783911545,6,1,1,1.6618953922531612,9.570248174508917,1,37,0
2235,1.6232908486124924,2,2,2,0.6635883717826166,0.26869072241319925,3,39,19
2236,4.62076091252866,4,2,1,0.8151770825656365,2.5361906178839173,2,21,20
2237,3.618235177846284,1,1,0,2.081045664912301,4.536725474200544,3,37,14
2238,2.6157136522591866,3,2,0,1.1470403607916806,4.419293284304846,3,23,12
2239,4.613196343448374,0,1,1,1.3234349688863098,0.015555869060589377,2,27,9
2240,3.610683259082006,3,4,3,0.20070792391961925,1.3842396762359592,3,22,29
2241,1.6081744068153714,3,1,1,0.3491532442847112,0.2323675341939923,2,32,5
2242,1.6056697942908706,3,5,0,0.6357183298847479,0.7514612190803389,1,21,23
2243,5.6031694291379885,3,1,0,0.13961151323575913,6.952624402569373,0,28,21
2244,6.60067331897327,4,1,1,0.3927210963040934,5.394670106743062,0,28,27
2245,3.5981814714002986,2,1,0,2.1512397880731133,2.6911921128525056,0,20,28
2246,6.595693894009676,2,3,1,0.026862997173128813,5.716988104113639,3,28,24
2247,5.593210594378991,5,3,1,0.0627299845529535,0.9503712714839363,3,35,2
2248,9.590731580072811,1,2,0,1.3940433386265048,4.402728989272841,1,30,25
2249,3.588256858642638,4,3,2,0.5855876674036277,2.887567014921562,2,37,12
2250,7.585786437626905,3,2,1,1.7795224237152723,3.310549132518989,1,26,15
2251,4.583320324550943,2,1,1,3.2231319206614386,0.22412179392765413,1,33,4
2252,2.580858526926958,2,2,1,0.37228599250873534,1.0729958408087223,2,20,8
2253,2.578401052254015,2,2,0,0.04522660392276406,0.12485020039551045,3,33,23
2254,3.575947908018007,3,2,0,0.7303991078910205,0.4077727987145777,1,20,22
2255,0.5734991016916371,2,4,0,3.9964986554185793,0.7919073599188153,3,33,18
2256,0.5710546407343937,3,2,0,0.9460803604691659,2.202815057893379,2,33,14
2257,4.5686145325925285,1,2,2,0.5687085229100353,3.5665554999021323,1,35,8
2258,5.5661787846990345,3,2,1,0.9635653754290071,0.28705974604703155,3,27,24
2259,12.563747404473624,4,1,2,0.21691349825603515,0.1406144011592281,1,21,14
2260,3.5613203993226983,4,1,0,1.670021098887032,5.377629611592187,3,24,13
2261,3.5588977766393395,7,0,1,1.3690214666630391,0.34928313095114794,1,25,18
2262,1.556479543803276,2,2,1,1.5453583908699489,1.4869058834898117,2,20,24
2263,5.554065708180864,1,2,2,0.43195063209899787,0.29905532898085957,1,23,16
2264,2.5516562771250646,6,1,0,2.0153019306112374,1.9145442176490126,0,26,0
2265,2.5492512579754254,3,1,0,2.6818044205601366,0.28086247758792676,0,27,26
2266,4.546850658058048,1,2,0,3.735573064182721,3.591743513892238,3,24,0
2267,6.544454484685579,2,3,1,1.2211490426043834,0.22366130122124694,3,25,18
2268,1.5420627451571773,2,5,0,0.5135754026293653,1.4061871019100973,2,34,12
2269,9.539675446758496,4,2,1,0.5882563533173364,1.3642967254322516,2,31,23
2270,5.5372925967616595,0,1,1,1.0006305784226988,6.3385049698444895,3,27,21
2271,5.5349142024252425,4,0,1,1.0281007087780945,1.4044521193267,1,27,22
2272,0.5325402709942471,3,3,1,1.8866049855521245,0.18395695450629707,3,35,5
2273,3.530170809700081,1,4,0,0.10650386549710691,1.9599475797992902,0,34,28
2274,2.527805825760532,3,2,0,1.0032969063548924,3.227051233146758,0,38,15
2275,1.5254453263797516,6,2,1,0.5142901769424156,1.0287736907490344,0,22,16
2276,5.523089318748233,4,4,0,2.1545454473513543,2.344912981690105,3,27,11
2277,4.520737810042781,2,3,0,0.520764167115452,0.3242972519984236,1,35,4
2278,3.5183908074265005,2,0,1,0.7569359497913786,1.3848650159382727,0,37,15
2279,5.516048318048767,1,2,0,0.30998557040121283,0.4535550887449507,3,33,10
2280,4.513710349045211,4,2,1,0.42071581392841184,0.7993162460281878,3,37,6
2281,4.511376907537692,3,2,1,0.9732661821380074,2.5611584656168622,3,31,13
2282,4.509048000634276,4,1,1,0.6659603900918685,3.5020680219134217,0,31,23
2283,11.506723635429218,5,0,2,0.27003358156966745,0.9331306922667659,0,38,20
2284,6.5044038190029365,5,4,0,0.7706634122970799,11.466652910422809,0,36,7
2285,1.5020885584219956,2,4,3,0.21688088410126347,0.837953002321719,1,33,29
2286,8.499777860739082,2,2,0,2.561734448026047,0.4067266111453632,1,37,20
2287,-0.5025282670070219,4,1,2,3.095594997627821,5.0521131951887295,2,31,0
2288,4.495170182208551,6,5,1,0.30808630727816716,2.622498137263687,1,27,26
2289,1.4928732153967248,6,3,1,0.06448035117286771,2.8451514998982637,1,34,27
2290,3.4905808395544557,0,3,0,3.141299095300691,3.9534410213449362,0,22,26
2291,3.488293061664721,2,4,0,0.4486814829156497,18.95619383674071,2,27,20
2292,3.486009888696487,5,0,1,0.24984425717193473,0.8356126614200476,1,29,28
2293,6.483731327604696,0,1,2,3.0206700158495123,1.9854662954632238,2,28,0
2294,6.481457385330238,5,2,1,2.5708931628420744,3.045659504917494,3,28,3
2295,2.479188068799939,3,4,1,0.06555639759009896,0.39519543019387204,1,32,23
2296,0.4769233849265262,2,2,0,0.27930342451280904,0.9161804285332695,1,33,5
2297,4.474663340608624,4,3,0,2.0092066347812527,0.9155393086590959,1,21,17
2298,9.472407942730715,4,2,0,0.3730540045922204,0.991734111682585,0,32,13
2299,1.4701571981631365,3,2,1,1.3247385081626537,3.1664577498764492,1,20,27
2300,4.467911113762044,3,2,0,0.04904375017736975,2.2445239444537273,0,30,18
2301,4.465669696369401,1,3,1,2.211432555420402,3.145992454569421,1,35,16
2302,6.463432952812953,5,1,1,0.6582827546817127,1.7954945573441092,2,36,5
2303,7.461200889906211,1,1,0,0.761991453360417,7.778491253522719,0,29,25
2304,12.458973514448422,2,1,1,1.9819752337491123,1.838337385950482,1,24,15
2305,6.45675083322456,0,1,0,0.7265461987054254,2.3129562238223573,3,26,25
2306,7.454532853005298,0,1,1,0.13193561539722842,0.8855985750632906,1,31,14
2307,2.4523195805469875,5,3,0,0.8422878541077718,0.15139332772836905,1,35,14
2308,2.450111022591641,2,2,2,0.7322281807934089,4.225269058956323,2,35,5
2309,4.447907185866908,2,1,2,0.7174714591773569,4.852703895123026,3,28,18
2310,5.445708077086059,6,2,1,0.2569488565609827,4.757230066164066,1,35,14
2311,4.443513702947959,3,4,0,0.21493704401861605,4.044387889544451,2,31,16
2312,5.4413240701370515,1,0,0,1.8054004011668319,0.7820169947599875,3,24,1
2313,1.4391391853233404,3,1,1,1.1584914243134712,2.1380567333175344,1,28,0
2314,2.4369590551623626,3,3,0,0.007646925754853042,4.217508899535427,2,21,18
2315,1.4347836862951724,2,2,0,2.164299132616428,2.454929153418139,0,20,2
2316,5.43261308534832,1,5,1,0.1552818418165227,7.958947825826643,2,37,16
2317,3.4304472589338344,2,0,0,1.6058329656919927,2.8306335790507036,1,38,23
2318,3.428286213649197,4,0,2,0.12119581937651086,2.056299776703863,0,37,6
2319,4.426129956077325,3,0,1,4.264259929222395,13.451956289046368,1,36,13
2320,2.423978492786557,5,0,0,2.7692495460650037,1.911849935464223,2,26,13
2321,4.4218318303306186,5,4,1,0.2425663722780142,8.525234676726646,0,35,10
2322,9.41968997524862,2,1,1,0.010154623631915445,0.030546742012816853,1,21,15
2323,3.4175529340650197,4,1,2,0.07380624251912489,1.9967023586012014,3,34,21
2324,6.415420713289619,2,5,1,1.984957620303847,0.8526493606114783,2,39,29
2325,6.41329331941753,4,0,1,0.09586773563295573,1.2589395062681021,2,38,6
2326,5.411170758929164,2,1,0,1.8068835119958202,0.2300877844999522,3,25,26
2327,-0.5909469617097922,3,2,1,2.0564434323563314,0.767049847302139,2,22,17
2328,3.4069401639516084,2,3,0,0.4399143469459362,2.1078976719635554,0,29,23
2329,3.4048321423495427,4,1,0,1.594182066239591,3.1942362654429646,3,31,22
2330,2.4027289799054143,1,4,0,2.0597876606208105,6.0290511543418255,1,28,16
2331,5.400630683025819,0,1,1,1.8203745651156442,0.659114782236871,1,33,26
2332,8.398537258102532,1,2,0,0.25518485344669595,3.9671013435837983,3,22,23
2333,8.396448711512493,2,2,0,0.7158524185790764,0.06211363712049421,1,23,11
2334,1.3943650496177713,2,4,4,0.08482134971274685,5.606557903033412,0,21,11
2335,4.392286278765565,6,1,1,0.8941412648596674,2.258135878630083,1,20,10
2336,0.3902124052881726,6,2,0,0.7007720594655721,4.672900886594372,1,37,12
2337,5.388143435502968,5,4,0,2.7949372442670946,0.7365905359995528,1,21,11
2338,3.386079375712396,7,3,0,0.021899384478947518,1.1670664607891952,3,23,22
2339,8.38402023220394,2,4,0,0.9066445798347531,0.2553302644185166,2,23,25
2340,1.3819660112501053,6,0,2,1.5814927795946088,0.2053900417908347,1,39,9
2341,5.379916719108408,1,1,0,0.7482415150910547,4.378393593068429,3,24,1
2342,6.377872362021347,4,2,0,0.32631003172862333,0.8809767373437896,2,28,2
2343,7.375832946216388,6,1,1,1.129453438409559,1.0871199589353782,3,20,21
2344,9.373798477905945,7,2,2,5.221128192377224,1.8907356110379612,2,26,10
2345,5.371768963287361,2,2,1,0.050237204778656674,2.7767694386877158,3,33,5
2346,2.3697444085428914,3,3,0,0.26185106783609485,0.11940951494401525,2,26,19
2347,5.36772481983968,3,1,3,0.8094421549797487,2.1346338488233476,3,31,23
2348,3.3657102033297432,3,3,0,1.0923685887283392,2.354413541493402,2,38,25
2349,10.363700565149953,3,2,3,1.1742788662047934,4.749184246666704,1,24,1
2350,4.361695911422017,0,3,4,0.07451786950168723,0.419981790315448,1,27,12
2351,6.359696248252456,5,3,0,0.15739059434477964,1.4958850136960917,2,32,2
2352,2.3577015817325915,4,0,0,3.47357005873499,1.6071292646252182,1,24,6
2353,2.355711917938526,3,1,0,0.09400376446582381,4.702373939732407,2,34,3
2354,4.353727262931116,3,3,0,0.6518357013784265,1.1254104226509147,0,28,11
2355,7.351747622755969,1,1,0,1.0331786927040203,0.21128762853660255,1,29,26
2356,4.34977300344341,8,2,2,0.4525349651077053,2.2985757174821932,2,33,23
2357,2.3478034110084725,3,2,0,0.35433832107880486,2.711439816610295,0,23,13
2358,4.345838851450877,3,4,1,0.41133857598795437,2.183081690951813,1,26,9
2359,6.343879330755012,0,0,1,0.39856404890709585,1.6827379766413484,3,25,8
2360,2.3419248548899163,4,2,0,0.572472789411535,0.5992519201608191,1,22,21
2361,8.339975429809266,3,2,1,0.14806426424406832,1.9338737380014832,3,21,5
2362,4.3380310614513435,6,2,1,2.3051455091470276,0.09188577646255147,3,33,11
2363,3.3360917557390346,3,1,0,1.7095686037412854,2.091057726335351,0,32,21
2364,2.334157518579801,3,2,1,0.04163894091983434,1.678931982319983,1,35,7
2365,3.332228355865664,1,2,1,1.718870050166613,7.624148143147327,3,32,10
2366,7.330304273473187,6,2,1,2.1126926938825283,0.9639854668201369,0,36,17
2367,5.32838527726346,1,1,1,3.0615685109521813,0.05499132340361723,1,31,1
2368,9.326471373082077,2,3,0,1.1390355788698252,3.569004758800886,0,37,29
2369,4.324562566759123,4,3,3,2.2994532792946076,0.458819574929307,3,36,9
2370,0.3226588641091517,6,2,0,1.7080697817173387,1.9657043098053357,3,23,12
2371,3.3207602709311734,4,2,2,0.030888803559446787,0.604649397943209,1,33,5
2372,-0.6811332069913685,5,2,0,1.9993690293889406,1.9382107942805107,2,35,22
2373,4.3169784361093875,2,4,1,1.0439091611063602,2.17472672002115,1,30,9
2374,4.315095205985705,4,3,0,1.2616935616765048,2.70962284856284,3,23,28
2375,8.313217108374229,1,4,0,2.5946749971203498,1.1670130193400714,0,29,21
2376,6.31134414899597,2,1,3,0.012575614597419254,0.1576260984339909,3,34,14
2377,2.3094763335562885,2,3,2,0.13700340094093527,2.2714418398547465,0,25,18
2378,2.3076136677448718,3,5,1,1.0234045440446358,4.997308961279764,2,31,9
2379,5.3057561572357255,2,1,2,0.6324319697872441,1.86345430615787,0,25,14
2380,7.303903807687148,2,2,1,0.6496247757955469,0.720036089166543,2,22,26
2381,5.302056624741717,3,1,1,0.44911744090531497,1.333815769822244,0,20,27
2382,2.3002146140262725,2,1,1,2.0480775671449294,1.9426605163403736,1,27,21
2383,-0.701622218848102,2,4,1,0.13118938152112128,0.22936441737027982,1,35,9
2384,3.2965461317139053,4,2,1,0.9136363665074623,2.0988186780825817,3,24,12
2385,4.294719671291816,6,7,0,0.7354702347028393,0.28936425134300037,3,26,27
